participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,7,130106,No Diabetes,0,0.333333333333,10.937,2.39215153635,11.056,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,8,130107,No Diabetes,0,0.333333333333,38.432,3.6488904459,11.056,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,9,130108,No Diabetes,0,0.333333333333,15.856,2.76354797759,11.056,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,10,130109,Diabetes,0,0.333333333333,10.87,2.38600670113,11.056,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,11,130110,No Diabetes,1,0.333333333333,11.021,2.39980254371,11.056,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,12,130111,No Diabetes,1,0.333333333333,10.668,2.36724860632,11.056,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,8,3,8,1,,,,,,,0.6,0,,,,,,,,0.221696183237,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,1,130200,,,0.333333333333,4.849,1.57877249812,11.056,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871) -> 220(0.379444032005)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.247463499134,Diabetes,0,0.398746865248,0.411767516955,0.39549962528,-0.0162678916756,0,,,,,,Insulin,0.247463499134,-0.0657385502611,0.10450037472,0,far from boundary,0,0,1,8,3,8,1,0.927801293649,0.118676458828,0.237841190743,-0.237841190743,0.119164731915,0.889090740676,0.6,0,,,,,,,,0.221696183237,0.258626709118,0,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0.247463499134,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,2,130201,,,0.333333333333,3.913,1.36430434323,11.056,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177) -> 235(0.410376969397)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,0.8,0.22271714922,Diabetes,0,0.322804954784,0.483539690781,0.478863340549,-0.00467635023132,0,,,,,,Insulin,0.22271714922,-0.0209968125387,0.021136659451,1,near boundary,0,0,1,8,3,8,1,0.931872426873,0.0323992776757,0.0474262038827,-0.0474262038827,0.015026926207,0.888074954028,0.6,0,,,,,,,,0.221696183237,0.23093573232,0,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0.22271714922,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,3,130202,,,0.333333333333,8.302,2.11649644963,11.056,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435) -> 63(0.326086956522)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.195652173913,Diabetes,0,0.30730221606,0.4679117222,0.473324682903,0.00541296070387,1,,,,,,Blood Pressure,-0.195652173913,0.0276662435976,0.026675317097,0,far from boundary,0,0,1,8,3,8,1,0.960869565217,0.0764467974998,0.0638157275732,-0.0638157275732,-0.0126310699266,0.872970600307,0.6,0,,,,,,,,0.221696183237,0.200650231394,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,-0.195652173913,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,4,130203,,,0.333333333333,2.92,1.07158361628,11.056,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 30.64992(0.36)
""Age"" - 29(0.216216216216)",,0.8,0.30732228154,No Diabetes,1,0.1975,0.463741061238,0.559605562462,0.0958645012243,1,,,,,,BMI,-0.30732228154,0.311934757037,0.059605562462,0,far from boundary,0,1,1,8,3,8,1,0.938702830345,0.0867721396761,0.149242235519,0.149242235519,0.0624700958429,0.938702830345,0.6,0,,,,,,,,0.221696183237,0.325608230049,1,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,-0.30732228154,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,5,130204,,,0.333333333333,2.665,0.980204057618,11.056,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 67(0.413043478261)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.152173913043,No Diabetes,1,0.252261718607,0.492607340351,0.503013713789,0.010406373438,1,,,,,,Blood Pressure,-0.152173913043,0.0683847397356,0.003013713789,1,near boundary,0,1,1,8,3,8,1,0.969565217391,0.0165789274235,0.00719967264248,0.00719967264248,-0.00937925478103,0.925767744547,0.6,0,,,,,,,,0.221696183237,0.151998389116,1,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,-0.152173913043,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,6,130205,,,0.333333333333,3.403,1.22465739552,11.056,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746) -> 34(0.477662264681)
""Age"" - 22(0.027027027027)",,0.8,0.210733352065,No Diabetes,1,0.0448377353189,0.44484721091,0.515153236896,0.0703060259862,1,,,,,,BMI,-0.210733352065,0.333625528647,0.015153236896,0,far from boundary,0,1,1,8,3,8,1,0.918577816231,0.132294051113,0.036211042564,0.036211042564,-0.0960830085495,0.883107172229,0.6,0,,,,,,,,0.221696183237,0.217525954712,1,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,-0.210733352065,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,7,130206,,,0.333333333333,4.81,1.57069708412,11.056,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 35.77488(0.54)
""Age"" - 27(0.162162162162)",,0.8,0.201078954763,No Diabetes,1,0.1,0.477129570752,0.541958253275,0.0648286825231,1,,,,,,BMI,-0.201078954763,0.322404115336,0.041958253275,0,far from boundary,0,1,1,8,3,8,1,0.925692450667,0.054673871648,0.106111447477,0.106111447477,0.0514375758288,0.917843218843,0.6,0,,,,,,,,0.221696183237,0.206722757771,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,-0.201078954763,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,8,130207,,,0.333333333333,4.191,1.43293936894,11.056,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751)
""BMI"" - 39.4(0.66732228154) -> 33.2124(0.45)
""Age"" - 30(0.243243243243)",,0.8,0.21732228154,No Diabetes,1,0.045,0.4427041147,0.514686191316,0.0719820766162,1,,,,,,BMI,-0.21732228154,0.331222717276,0.014686191316,0,far from boundary,0,1,1,8,3,8,1,0.910513078314,0.137479314236,0.0362943683019,0.0362943683019,-0.101184945935,0.887041293478,0.6,0,,,,,,,,0.221696183237,0.224898916536,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,0,-0.21732228154,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,9,130208,,,0.333333333333,13.242,2.5833935965,11.056,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 63(0.326086956522)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.8,0.195652173913,Diabetes,0,0.449693337161,0.378484007523,0.38028481477,0.00180080724675,1,,,,,,Blood Pressure,-0.195652173913,0.00920412592784,0.11971518523,0,far from boundary,0,0,1,8,3,8,1,0.960869565217,0.187566199816,0.233364991373,-0.233364991373,0.0457987915574,0.816778570846,0.6,0,,,,,,,,0.221696183237,0.200650231394,1,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,-0.195652173913,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,10,130209,,,0.333333333333,10.676,2.36799823154,11.056,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1) -> 38.05264(0.62)
""Age"" - 31(0.27027027027)",,0.8,0.38,No Diabetes,1,0.28,0.475402330642,0.546648704869,0.0712463742273,1,,,,,,BMI,-0.38,0.187490458493,0.046648704869,0,far from boundary,0,1,1,8,3,8,1,0.947932562565,0.0585422796506,0.192679589624,0.192679589624,0.134137309973,0.885091260062,0.6,0,,,,,,,,0.221696183237,0.406934042647,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,-0.38,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,11,130300,,,0.333333333333,10.988,2.39680376823,11.056,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783) -> 70(0.478260869565)
""Insulin"" - 185(0.307267178091)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.260869565217,No Diabetes,0,0.360951751225,0.47914363584,0.472094084526,-0.00704955131366,0,,,,,,Blood Pressure,-0.260869565217,-0.0270232800357,0.027905915474,0,far from boundary,0,0,1,8,3,8,1,0.921833151636,0.0510070332363,0.0691726702746,-0.0691726702746,0.0181656370383,0.862912750406,0.6,0,,,,,,,,0.221696183237,0.273627994808,0,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,-0.260869565217,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,12,130301,,,0.333333333333,49.372,3.89938346188,11.056,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077) -> 38.05264(0.62)
""Age"" - 31(0.27027027027)",,0.8,0.28633885923,Diabetes,1,0.185,0.471507571159,0.566915262598,0.0954076914387,1,,,,,,BMI,0.28633885923,0.333198545581,0.066915262598,0,far from boundary,0,1,1,8,3,8,1,0.912556677544,0.0681400565705,0.160820128395,0.160820128395,0.0926800718249,0.896856376662,0.6,0,,,,,,,,0.221696183237,0.302127940538,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0,0.28633885923,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,13,130302,,,0.333333333333,8.045,2.08505078044,11.056,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916) -> 245(0.430998927658)
""BMI"" - 29.5(0.319612250632)
""Age"" - 37(0.432432432432)",,0.8,0.216530561742,No Diabetes,0,0.33191831111,0.457524313708,0.444838684126,-0.0126856295822,0,,,,,,Insulin,0.216530561742,-0.0585858618762,0.055161315874,0,far from boundary,0,0,1,8,3,8,1,0.956693887651,0.0899558203792,0.118590064225,-0.118590064225,0.0286342438453,0.860402262098,0.6,0,,,,,,,,0.221696183237,0.224012988121,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0.216530561742,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,14,130303,,,0.333333333333,6.574,1.88312247524,11.056,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785)
""BMI"" - 26(0.196684461928) -> 35(0.512784490025)
""Age"" - 51(0.810810810811)",,0.8,0.316100028098,Diabetes,1,0.215284490025,0.461206551844,0.628140449883,0.166933898039,1,,,,,,BMI,0.316100028098,0.528104660551,0.128140449883,0,far from boundary,0,1,1,8,3,8,1,0.940868773022,0.0439971594513,0.205339182739,0.205339182739,0.161342023287,0.914303138634,0.6,0,,,,,,,,0.221696183237,0.335430461494,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0,0.316100028098,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,15,130304,,,0.333333333333,10.198,2.32219162263,11.056,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312)
""BMI"" - 34.9(0.509272267491) -> 32.64296(0.43)
""Age"" - 30(0.243243243243)",,0.8,0.0792722674909,No Diabetes,0,0.2125,0.456284584367,0.430700479114,-0.0255841052534,0,,,,,,BMI,-0.0792722674909,-0.322737144567,0.069299520886,0,far from boundary,0,0,1,8,3,8,1,0.984145546502,0.104700083858,0.168087161698,-0.168087161698,0.0633870778403,0.934665939866,0.6,0,,,,,,,,0.221696183237,0.0704220038107,0,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0,-0.0792722674909,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,16,130305,,,0.333333333333,19.945,2.99297848536,11.056,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1) -> 39.47624(0.67)
""Age"" - 22(0.027027027027)",,0.8,0.33,No Diabetes,0,0.456812051472,0.498825750363,0.490817633838,-0.00800811652482,0,,,,,,BMI,-0.33,-0.0242670197722,0.009182366162,1,near boundary,0,0,1,8,3,8,1,0.938484659156,0.0975567477394,0.173963452083,-0.173963452083,0.0764067043438,0.822502914851,0.6,0,,,,,,,,0.221696183237,0.350984424029,0,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0,-0.33,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,17,130306,,,0.333333333333,7.723,2.04420288959,11.056,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002) -> 196(0.329951332179)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568)",,0.8,0.187659820177,Diabetes,1,0.28837420624,0.47579270031,0.531152103597,0.0553594032878,1,,,,,,Insulin,0.187659820177,0.294998701563,0.031152103597,0,far from boundary,0,1,1,8,3,8,1,0.927146692272,0.0253928635876,0.0660196382115,0.0660196382115,0.0406267746239,0.960351819129,0.6,0,,,,,,,,0.221696183237,0.191706848526,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0.187659820177,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,18,130307,,,0.333333333333,10.953,2.39361339134,11.056,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 81(0.717391304348)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.0652173913043,No Diabetes,0,0.193737340728,0.410097907251,0.40728395292,-0.0028139543308,0,,,,,,Blood Pressure,0.0652173913043,-0.043147299739,0.09271604708,0,far from boundary,0,0,1,8,3,8,1,0.986956521739,0.0898788564425,0.09105767518,-0.09105767518,0.00117881873754,0.911862074785,0.6,0,,,,,,,,0.221696183237,0.0546947045634,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0.0652173913043,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,19,130308,,,0.333333333333,11.896,2.47620220916,11.056,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 83(0.760869565217)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.239130434783,Diabetes,1,0.341114840515,0.466495820489,0.517743718611,0.0512478981212,1,,,,,,Blood Pressure,-0.239130434783,0.214309392143,0.017743718611,0,far from boundary,0,1,1,8,3,8,1,0.952173913043,0.0133659365246,0.0200918493357,0.0200918493357,0.00672591281116,0.901131535912,0.6,0,,,,,,,,0.221696183237,0.249302073671,0,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,-0.239130434783,0,0,0
R_68hRmSDsu9B7qfv,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,20,130309,,,0.333333333333,11.547,2.44642566297,11.056,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572) -> 38.9068(0.65)
""Age"" - 22(0.027027027027)",,0.8,0.122688957572,No Diabetes,0,0.2675,0.481679327756,0.471527903854,-0.0101514239027,0,,,,,,BMI,-0.122688957572,-0.0827411374552,0.028472096146,1,near boundary,0,0,1,8,3,8,1,0.975462208485,0.102945766638,0.144590240209,-0.144590240209,0.0416444735705,0.884824387217,0.6,0,,,,,,,,0.221696183237,0.119004948845,0,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,-0.122688957572,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,Diabetes,,1,130100,Diabetes,1,0.75,11.385,2.43229669952,21.388,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)","""Glucose"" - 145(0.599727937426) -> 127(0.44669273933)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 33.2(0.449564484406)
""Age"" - 40(0.513513513514)",,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,Diabetes,,2,130101,Diabetes,1,0.75,30.767,3.42644268702,21.388,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)","""Glucose"" - 120(0.387179051182) -> 102(0.234143853086)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038) -> 38(0.618151166058)
""Age"" - 48(0.72972972973)",,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,Diabetes,,3,130102,Diabetes,1,0.75,49.987,3.91176297162,21.388,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)","""Glucose"" - 136(0.523210338378) -> 118(0.370175140282)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248) -> 32.7(0.432003371734)
""Age"" - 43(0.594594594595)",,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,No Diabetes,,4,130103,Diabetes,0,0.75,25.604,3.24274858928,21.388,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)","""Glucose"" - 154(0.676245536473) -> 172(0.829280734569)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 35.6(0.533857825232)
""Age"" - 37(0.432432432432)",,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,No Diabetes,,5,130104,Diabetes,0,0.75,22.637,3.11958573572,21.388,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)","""Glucose"" - 158(0.710253358272) -> 176(0.863288556368)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855) -> 36.1(0.551418937904)
""Age"" - 28(0.189189189189)",,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,No Diabetes,,6,130105,No Diabetes,1,0.75,12.366,2.51495077114,21.388,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)","""Glucose"" - 123(0.412684917531) -> 141(0.565720115627)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871) -> 37.5(0.600590053386)
""Age"" - 40(0.513513513514)",,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_5meYpVpIaQ4Mrnr,diabetes,counterfactual,Blood Pressure + Insulin,training,Diabetes,,7,130106,Diabetes,1,0.75,11.18,2.41412646773,21.388,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 73(0.54347826087)
""Insulin"" - 200(0.338200115483) -> 125(0.183535428524)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,7,5,8,1,,,,,,,0.95,0,,,,,,,,0.104586035337,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
