participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),mean(sparsity),sign dist user CF + original dist,x_1 Glucose original value,x_2 Blood Pressure original value,x_3 Insulin original value,x_4 BMI original value,x_5 Age original value,x_1 Glucose final changed value,x_2 Blood Pressure final changed value,x_3 Insulin final changed value,x_4 BMI final changed value,x_5 Age final changed value
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,5,160210,,,0.75,7.67,2.0373166154,8.249,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 138(0.210343974264)
""BMI"" - 39.4(0.66732228154) -> 26.37912(0.21)
""Age"" - 43(0.594594594595)",,0.6,0.6161113602,No Diabetes,1,0.6161154845,0.0020648162,0.9931436703,0.9910788541,1,,,-0.158789079,-0.457322282,,0,0,1,1,0,1.6086034412,0.4931436703,0,near boundary,1,1,1,0.9502314917,0.066463282,0.0735500671,0.0735500671,0.0070867851,0.9234861089,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.2255846762,,,1,1,,0.3303079044,160107,1.2968551404,0.8952853181,-0.401569822,0.6184627556,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1187173821,0.089538031,0.1047708372,62,,,,,0.1587890786,0.1587890786,0.4573222815,0.4573222815,,,0,,,0.3762863641,0.091053838,,,,0.3762863641,0.091053838,,,,,,,0.5436392693,,0.1400133491,100,74,215,39.4,43,,,138,26.37912,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,6,160202,,,0.75,8.215,2.1059617515,8.249,"""Glucose"" - 125(0.429688828431) -> 103(0.242645808536)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263) -> 94(0.119607357915)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541)",,0.6,0.2303491322,No Diabetes,1,0.1437497871,0.0226086727,0.9999308973,0.9773222246,1,-0.18704302,,-0.043306112,,,1,0,1,0,0,4.2427866564,0.4999308973,0,near boundary,1,1,1,0.9621468444,0.0569726485,0.1372999399,0.1372999399,0.0803272914,0.8967902031,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.0736164309,1,,1,,,0.3625185742,160101,0.4455616254,0.5892985329,0.1437369075,0.6388077573,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1235540605,0.1103595994,0.0985053191,62,0.1870430199,0.1870430199,,,0.0433061123,0.0433061123,,,,,0,0.152556095,,0.1269264389,,,0.152556095,,0.1269264389,,,,,,,,0.5436392693,,0.1942725883,125,70,115,31.1,41,103,,94,,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,7,160212,,,0.75,9.407,2.241454093,8.249,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 143(0.220654953394)
""BMI"" - 37.1(0.586541163248) -> 27.23328(0.24)
""Age"" - 56(0.945945945946)",,0.6,0.4785216961,No Diabetes,1,0.4785258205,0.0145223684,0.9999943188,0.9854719504,1,,,-0.131980533,-0.346541163,,0,0,1,1,0,2.0594091311,0.4999943188,0,near boundary,1,1,1,0.9098049226,0.0372518432,0.1366331165,0.1366331165,0.0993812733,0.8296403052,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1713822212,,,1,1,,0.5592181795,160107,1.413928036,1.0899478778,-0.323980158,0.822492173,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1258676994,0.0853823844,0.1245684753,62,,,,,0.1319805329,0.1319805329,0.3465411632,0.3465411632,,,0,,,0.4717055728,0.3505066802,,,,0.4717055728,0.3505066802,,,,,,,0.5436392693,,0.1738849597,111,72,207,37.1,56,,,143,27.23328,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,8,160200,,,0.75,5.564,1.7163172741,8.249,"""Glucose"" - 154(0.676245536473) -> 104(0.251147763986)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.8,0.4250977725,Diabetes,0,0.4990278199,0.0117860294,0.466304481,0.4545184516,1,-0.425097772,,,,,1,0,0,0,0,1.0692092055,0.033695519,0,far from boundary,1,0,1,0.9621702626,0.0980127824,0.002148667,-0.002148667,-0.095864115,0.9108041435,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1503362521,1,,,,,0.3369080806,160101,0.5608415903,0.5891814418,0.0283398515,0.6737290054,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.0942045267,0.0703520035,0.0932843537,62,0.4250977725,0.4250977725,,,,,,,,,0,0.4417255366,,,,,0.4417255366,,,,,,,,,,0.5436392693,,0.0958641153,154,72,126,31.3,37,104,,,,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,9,160213,,,0.75,9.771,2.279418815,8.249,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 76(0.608695652174)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 25.24024(0.17)
""Age"" - 40(0.513513513514)",,0.6,0.5860929426,No Diabetes,1,0.5860888182,0.0076023606,0.9770377022,0.9694353416,1,,-0.260869565,,-0.325223377,,0,1,0,1,0,1.6540641786,0.4770377022,0,far from boundary,1,1,1,0.9370902332,0.0929170929,0.0489644215,0.0489644215,-0.043952671,0.9187121734,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.2137591372,,1,,1,,0.4882968502,160108,1.0591360307,0.7675846261,-0.291551405,0.6105400015,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1062537727,0.0890795951,0.0943224145,62,,,0.2608695652,0.2608695652,,,0.3252233774,0.3252233774,,,0,,0,,0.5382507349,,,0,,0.5382507349,,,,,,,0.5436392693,,0.1418815145,117,88,145,34.5,40,,76,,25.24024,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,Diabetes,No Diabetes,10,160203,,,0.75,5.985,1.789256339,8.249,"""Glucose"" - 161(0.735759224622) -> 109(0.293657541234)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.8,0.4421016834,No Diabetes,1,0.4422170295,0.0154053958,0.9998288141,0.9844234183,1,-0.442101683,,,,,1,0,0,0,0,2.2266900474,0.4998288141,0,near boundary,1,1,1,0.9252797747,0.060551933,0.1599221433,0.1599221433,0.0993702104,0.8762022423,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.15703482,1,,,,,0.380934036,160101,0.8886281343,0.8149445204,-0.073683614,1.0295529653,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1376307562,0.1360897029,0.0972173195,62,0.4421016834,0.4421016834,,,,,,,,,0,0.6190037892,,,,,0.6190037892,,,,,,,,,,0.5436392693,,0.2204740763,161,68,132,25.5,47,109,,,,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,11,160217,,,0.75,37.234,3.6172223223,8.249,"""Glucose"" - 112(0.319163407584) -> 153(0.667743581024)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 201(0.340262311309)
""BMI"" - 34.1(0.481174487216) -> 36.34432(0.56)
""Age"" - 26(0.135135135135)",,0.4,0.6480606396,Diabetes,1,0.6561857516,0.155856768,0.9509816603,0.7951248923,1,0.3485801734,,0.2206549534,0.0788255128,,1,0,1,1,0,1.2269297712,0.4509816603,1,near boundary,1,1,1,0.9255427005,0.0307606911,0.134108513,0.134108513,0.1033478219,0.8662010585,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.2381708642,1,,1,1,,0.7180944147,160110,1.1361562807,0.7886646413,-0.347491639,0.529624304,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.0922639202,0.0740965138,0.0736682451,62,0.3485801734,0.3485801734,,,0.2206549534,0.2206549534,0.0788255128,0.0788255128,,,0,-0.551025095,,0,-0.30104831,,0.551025095,,0,0.3010483102,,,,,,,0.5436392693,,0.164869204,112,68,94,34.1,26,153,,201,36.34432,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,12,160209,,,0.75,36.99,3.6106476058,8.249,"""Glucose"" - 83(0.0726066995409) -> 157(0.701751402823)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 278(0.49905138992)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.6,1.0560192393,No Diabetes,0,0.7436300731,4.0476834e-6,0.1231787229,0.1231746753,1,0.6291447033,,0.426874536,,,1,0,1,0,0,0.1166405598,0.3768212771,0,far from boundary,1,0,1,0.9262339771,0.2152198711,0.0400310725,-0.040031073,-0.175188799,0.848207864,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.3988832099,1,,1,,,0.312519945,160104,1.1255613534,0.6750651316,-0.450496222,0.7525102547,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1703310018,0.1564387104,0.1245386675,62,0.6291447033,0.6291447033,,,0.426874536,0.426874536,,,,,0,-0.242709848,,0.0138883702,,,0.242709848,,-0.01388837,,,,,,,,0.5436392693,,0.1751887986,83,78,71,29.3,36,157,,278,,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,13,160208,,,0.75,19.751,2.983204123,8.249,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 157(0.24952569496)
""BMI"" - 25.9(0.193172239393) -> 36.62904(0.57)
""Age"" - 39(0.486486486486)",,0.6,0.5459278183,No Diabetes,0,0.5458124722,0.0118459204,0.2099200907,0.1980741704,1,,,0.1691000577,0.3768277606,,0,0,1,1,0,0.362821171,0.2900799093,0,far from boundary,1,0,1,0.9666467023,0.0900870805,0.0545615569,-0.054561557,-0.035525524,0.9192127683,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1979363765,,,1,1,,0.3407626756,160105,0.862526739,0.4076151237,-0.454911615,0.4922175126,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1397863527,0.1026645563,0.1172302105,62,,,,,0.1691000577,0.1691000577,0.3768277606,0.3768277606,,,0,,,-0.077626124,-0.141585818,,,,0.0776261236,0.1415858177,,,,,,,0.5436392693,,0.0355255236,126,74,75,25.9,39,,,157,36.62904,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,14,160207,,,0.75,11.881,2.4749404855,8.249,"""Glucose"" - 89(0.123618432239) -> 131(0.480700561129)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548) -> 249(0.439247710963)
""BMI"" - 30.4(0.351222253442) -> 36.91376(0.58)
""Age"" - 38(0.459459459459)",,0.4,0.9240599909,No Diabetes,0,0.6632257204,3.0657169e-6,0.020675766,0.0206727003,1,0.3570821289,,0.3382001155,0.2287777466,,1,0,1,1,0,0.0223715998,0.479324234,0,far from boundary,1,0,1,0.9285572388,0.2041352752,0.0810225964,-0.081022596,-0.123112679,0.9048307724,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.3468988165,1,,1,1,,0.2878621507,160104,1.0254541454,0.4007575763,-0.624696569,0.6710560297,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1643015192,0.1573915557,0.1165105383,62,0.3570821289,0.3570821289,,,0.3382001155,0.3382001155,0.2287777466,0.2287777466,,,0,-0.185103514,,-0.312895045,0,,0.1851035136,,0.3128950451,0,,,,,,,0.5436392693,,0.1231126788,89,74,85,30.4,38,131,,249,36.91376,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,15,160215,,,0.75,15.814,2.7608956236,8.249,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 269(0.480491627485)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.8,0.3361379197,Diabetes,1,0.3361250401,0.0776241236,0.9911061852,0.9134820615,1,,,0.3361379197,,,0,0,1,0,0,2.7175811122,0.4911061852,1,near boundary,1,1,1,0.9181658762,0.0606767912,0.1398409455,0.1398409455,0.0791641543,0.7865983687,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1152911601,,,1,,,0.7308702369,160110,1.2263228376,1.1610199698,-0.065302868,0.6337174719,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1012295016,0.0830815403,0.0652364124,62,,,,,0.3361379197,0.3361379197,,,,,0,,,-0.559253882,,,,,0.559253882,,,,,,,,0.5436392693,,0.2005177367,117,60,106,33.8,27,,,269,,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,16,160205,,,0.75,7.241,1.9797593184,8.249,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 240(0.420687948528)
""BMI"" - 19.5(0) -> 31.7888(0.4)
""Age"" - 28(0.189189189189)",,0.6,0.8000659903,No Diabetes,0,1.0461500025,4.5595059e-6,0.0394544221,0.0394498626,1,,,0.4000659903,0.4,,0,0,1,1,0,0.0493082609,0.4605455779,0,far from boundary,1,0,1,0.9263710441,0.2844351188,0.0812404627,-0.081240463,-0.203194656,0.8380119086,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.2980522749,,,1,1,,0.230110317,160103,1.6338507964,0.9850125,-0.648838296,0.9211992276,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1860650222,0.1443865076,0.1492789479,62,,,,,0.4000659903,0.4000659903,0.4,0.4,,,0,,,0,-0.162215901,,,,0,0.1622159015,,,,,,,0.5436392693,,0.2031946562,100,74,46,19.5,28,,,240,31.7888,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,17,160219,,,0.75,13.382,2.5939105204,8.249,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 215(0.369133052875)
""BMI"" - 28.6(0.288002247822) -> 36.62904(0.57)
""Age"" - 26(0.135135135135)",,0.6,0.4366624391,Diabetes,1,0.444672205,0.0513636971,0.9987512473,0.9473875502,1,,,0.154664687,0.2819977522,,0,0,1,1,0,2.1696108145,0.4987512473,1,near boundary,1,1,1,0.9306573581,0.0388635659,0.1216100628,0.1216100628,0.0827464969,0.8520127393,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.154892069,,,1,1,,0.6558026122,160101,1.0918712367,0.7943429033,-0.297528333,0.4744603433,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.09468298,0.0858376106,0.0646514092,62,,,,,0.154664687,0.154664687,0.2819977522,0.2819977522,,,0,,,-0.05909662,-0.562906338,,,,0.0590966204,0.5629063378,,,,,,,0.5436392693,,0.1604736288,139,64,140,28.6,26,,,215,36.62904,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,18,160218,,,0.75,7.881,2.0644547994,8.249,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 303(0.550606285573)
""BMI"" - 29.3(0.312587805563) -> 34.92072(0.51)
""Age"" - 39(0.486486486486)",,0.6,0.4242537353,No Diabetes,0,0.4241383892,0.0239115963,0.0415199017,0.0176083053,1,,,0.2268415409,0.1974121944,,0,0,1,1,0,0.0415041846,0.4584800983,0,far from boundary,1,0,1,0.93980541,0.0818222237,0.0453187795,-0.04531878,-0.036503444,0.8870539878,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1500037497,,,1,1,,0.3901305655,160101,0.5082740208,0.4950846535,-0.013189367,0.7356625016,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.0881326827,0.0710283616,0.0742651953,62,,,,,0.2268415409,0.2268415409,0.1974121944,0.1974121944,,,0,,,-0.008348974,-0.141343604,,,,0.0083489743,0.1413436044,,,,,,,0.5436392693,,0.0365034442,154,74,193,29.3,39,,,303,34.92072,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,19,160206,,,0.75,10.948,2.3931567912,8.249,"""Glucose"" - 103(0.242645808536) -> 130(0.472198605679)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 245(0.430998927658)
""BMI"" - 19.4(0) -> 32.07352(0.41)
""Age"" - 22(0.027027027027)",,0.4,0.9756907168,No Diabetes,0,1.1943242458,2.604494e-11,0.0000276878,0.0000276878,1,0.2295527971,,0.3361379197,0.41,,1,0,1,1,0,0.0000283777,0.4999723122,0,far from boundary,1,0,1,0.9453693739,0.5589463979,0.1938843072,-0.193884307,-0.365062091,0.8137813902,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.3672383683,1,,1,1,,0.2873435629,160103,1.6672825352,0.8634414705,-0.803841065,1.1140512563,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.2256563117,0.1917100738,0.1691444649,62,0.2295527971,0.2295527971,,,0.3361379197,0.3361379197,0.41,0.41,,,0,-0.005526312,,0,-0.17897919,,0.005526312,,0,0.1789791904,,,,,,,0.5436392693,,0.3650620907,103,80,82,19.4,22,130,,245,32.07352,
R_5CNiW73tAkn7Lk5,diabetes,none,testing,No Diabetes,Diabetes,20,160216,,,0.75,7.95,2.0731719287,8.249,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 283(0.509362369051)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.8,0.3361379197,Diabetes,1,0.3362403863,0.0575860455,0.9993160834,0.9417300379,1,,,0.3361379197,,,0,0,1,0,0,2.8016179755,0.4993160834,1,near boundary,1,1,1,0.9484933589,0.0348212788,0.1603715284,0.1603715284,0.1255502497,0.8327959856,1,0,feature contribution,0,0,0.1,,,0,0.5436392693,0.1152911601,,,1,,,0.4998821523,160110,0.9854249236,0.9778635389,-0.007561385,0.7084704117,0.0971856362,0.0811315295,0.0550160225,0.0847729183,0.1006419752,0.0680979092,0.0946611829,62,,,,,0.3361379197,0.3361379197,,,,,0,,,-0.460889821,,,,,0.4608898215,,,,,,,,0.5436392693,,0.1951928072,151,62,120,35.5,28,,,283,,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,No Diabetes,,1,160105,No Diabetes,1,0.6666666667,57.442,4.0507757431,15.064,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.5100932442,,,116,72,87,22.1,37,132,,,27.1,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,No Diabetes,,2,160103,Diabetes,0,0.6666666667,17.33,2.8524391037,15.064,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.5100932442,,,99,80,64,19.3,30,111,,,27.7,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,Diabetes,,3,160101,Diabetes,1,0.6666666667,19.806,2.9859849221,15.064,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.5100932442,,,149,68,127,29.3,42,137.24,,,25.9,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,No Diabetes,,4,160104,No Diabetes,1,0.6666666667,15.302,2.7279835388,15.064,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.5100932442,,,95,74,73,25.9,36,128,,,28.75,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,Diabetes,,5,160102,Diabetes,1,0.6666666667,14.097,2.6459620088,15.064,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.5100932442,,,187,68,304,37.7,41,150,,,34.85,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,Diabetes,,6,160100,Diabetes,1,0.6666666667,11.338,2.4281599159,15.064,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.5100932442,,,186,90,225,34.5,37,161,,,30.2,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,Diabetes,,7,160106,Diabetes,1,0.6666666667,20.733,3.0317266338,15.064,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5100932442,,,120,80,200,38.9,41,,75.4,151.51,,
R_5cuU4NG0z68t0DW,diabetes,counterfactual,training,No Diabetes,,8,160110,Diabetes,0,0.6666666667,13.769,2.6224196885,15.064,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.8,1,feature contribution,1,0.5,0.1,,,0,0.5100932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.5100932442,,,180,64,70,34,26,,71,118.49,,
