domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,train,10676,1,Expensive,Cheap,0.04041950328828125,sqft_living | grade,sqft_living: +0.095827 | grade: +0.051945,sqft_living: 2610.0 -> 2463.0 (-0.0418 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.24176136363636364,0.5005780190865892,"{""sqft_living"":2610.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.0958265899035523,0.0,0.0,0.0,0.051944692488918864]","[-0.04176136363636364,0.0,0.0,0.0,-0.2]","[0.6484791114490226,0.0,0.0,0.0,0.3515208885509774,0.04176136363636364,0.0,0.0,0.0,0.2]",1
housing,train,10683,0,Cheap,Expensive,0.04768947058085416,floors | grade,floors: -0.030992 | grade: -0.055249,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.935394042219176,"{""sqft_living"":1550.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1550.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.030992449004883786,-0.05524863167434258]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.35936990539532054,0.6406300946046795,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10688,0,Cheap,Expensive,0.046508973921963084,floors | grade,floors: -0.040325 | grade: -0.083252,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.7999491748282864,"{""sqft_living"":1560.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1560.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.04032456381235083,-0.08325229139494472]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.3263116199607757,0.6736883800392243,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10696,0,Cheap,Expensive,0.020128124112384134,bathrooms | grade,bathrooms: -0.027632 | grade: -0.059964,bathrooms: 2.75 -> 2.5 (-0.0909 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2909090909090909,0.9850802536918952,"{""sqft_living"":2810.0,""bedrooms"":2.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2810.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.0,0.0,-0.0276316761934673,0.0,-0.05996442518657479]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.31544413230887125,0.0,0.6845558676911287,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10700,0,Cheap,Expensive,0.009179787629024081,floors | grade,floors: -0.109168 | grade: +0.109624,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9774615031502053,"{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.10916834955248897,0.10962387789351927]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4989589933190321,0.501041006680968,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10709,1,Expensive,Cheap,0.03739520426122083,sqft_living | grade,sqft_living: +0.044748 | grade: +0.036219,sqft_living: 2550.0 -> 2549.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7186810043367051,"{""sqft_living"":2550.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2549.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.044747688107274294,0.0,0.0,0.0,0.03621947357990914]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5526646503944025,0.0,0.0,0.0,0.44733534960559745,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10711,1,Expensive,Cheap,0.011150864120674292,floors | grade,floors: +0.178373 | grade: -0.114329,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.9344337266048877,"{""sqft_living"":1280.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1280.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.1783731893248139,-0.11432901423641237]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6094015936832622,0.3905984063167378,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10717,1,Expensive,Cheap,0.024102103696192097,floors | grade,floors: +0.174337 | grade: -0.095147,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8905424627340537,"{""sqft_living"":1710.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1710.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.17433705125717253,-0.09514683142196351]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6469294175368138,0.35307058246318623,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10725,0,Cheap,Expensive,0.05383196727553853,sqft_living | grade,sqft_living: -0.078120 | grade: -0.049815,sqft_living: 1370.0 -> 1371.0 (+0.0003 normalized) | grade: 7.0 -> 9.0 (+0.4000 normalized),0.40028409090909095,0.5974790924486784,"{""sqft_living"":1370.0,""bedrooms"":2.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1371.0,""bedrooms"":2.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[-0.07811957674943668,0.0,0.0,0.0,-0.04981547683467921]","[0.0002840909090909091,0.0,0.0,0.0,0.4]","[0.6106190177039627,0.0,0.0,0.0,0.3893809822960373,0.0002840909090909091,0.0,0.0,0.0,0.4]",1
housing,train,10729,0,Cheap,Expensive,0.054943774864436544,sqft_living | grade,sqft_living: +0.085908 | grade: -0.121089,sqft_living: 2170.0 -> 2171.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6492760852783347,"{""sqft_living"":2170.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2171.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.08590820640064109,0.0,0.0,0.0,-0.12108860520444079]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.4150218823879314,0.0,0.0,0.0,0.5849781176120685,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10740,1,Expensive,Cheap,0.004108148931955323,bathrooms | grade,bathrooms: -0.119309 | grade: +0.153647,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8144778106941646,"{""sqft_living"":1790.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1790.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.11930948814619916,0.0,0.15364661394571646]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.4371013772244693,0.0,0.5628986227755307,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10745,0,Cheap,Expensive,0.034458814078877915,floors | grade,floors: -0.128334 | grade: +0.068503,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9712382578951235,"{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.12833365749163203,0.06850292993670729]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.6519807072877313,0.34801929271226867,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10752,0,Cheap,Expensive,0.005165426113189363,sqft_living | grade,sqft_living: +0.127346 | grade: -0.117998,sqft_living: 2420.0 -> 2421.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7598105660365863,"{""sqft_living"":2420.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2421.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.12734578876125002,0.0,0.0,0.0,-0.11799751913985662]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5190514053580004,0.0,0.0,0.0,0.4809485946419995,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10753,0,Cheap,Expensive,0.02777101904005092,bedrooms | grade,bedrooms: -0.163236 | grade: -0.158525,bedrooms: 7.0 -> 6.0 (-0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.669344294009233,"{""sqft_living"":2870.0,""bedrooms"":7.0,""bathrooms"":3.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2870.0,""bedrooms"":6.0,""bathrooms"":3.5,""floors"":1.0,""grade"":8.0}","[0.0,-0.1632358645359621,0.0,0.0,-0.15852498668829776]","[0.0,-0.3333333333333333,0.0,0.0,0.2]","[0.0,0.5073204646086372,0.0,0.0,0.49267953539136283,0.0,0.3333333333333333,0.0,0.0,0.2]",3
housing,train,10756,0,Cheap,Expensive,0.01866213116784285,sqft_living | grade,sqft_living: +0.143556 | grade: -0.151015,sqft_living: 2600.0 -> 2601.0 (+0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.5915148441022631,"{""sqft_living"":2600.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2601.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":2.0,""grade"":6.0}","[0.14355550315749416,0.0,0.0,0.0,-0.15101509118792783]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4873381997836377,0.0,0.0,0.0,0.5126618002163623,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10759,1,Expensive,Cheap,0.012308602645035872,floors | grade,floors: +0.058449 | grade: +0.078909,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7819593437741483,"{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.05844855252120623,0.07890917173898376]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.42552068211679167,0.5744793178832083,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10760,1,Expensive,Cheap,0.003810170924110153,bedrooms | grade,bedrooms: +0.132659 | grade: -0.099531,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8396696830581148,"{""sqft_living"":1540.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":6.0}","[0.0,0.13265916873002223,0.0,0.0,-0.09953135144187894]","[0.0,0.3333333333333333,0.0,0.0,-0.2]","[0.0,0.5713375749871641,0.0,0.0,0.42866242501283586,0.0,0.3333333333333333,0.0,0.0,0.2]",3
housing,train,10767,1,Expensive,Cheap,0.005926103094485235,floors | grade,floors: +0.021130 | grade: +0.051526,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7665838080570596,"{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.021129981387673497,0.05152596248240862]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.29082247455840005,0.7091775254416,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10771,1,Expensive,Cheap,0.0007845731981212495,bathrooms | grade,bathrooms: -0.114714 | grade: +0.137874,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7506491598439913,"{""sqft_living"":2400.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2400.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.11471415506622867,0.0,0.1378735400073619]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.454155753837522,0.0,0.545844246162478,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10780,0,Cheap,Expensive,0.0212831374356867,floors | grade,floors: -0.123962 | grade: +0.096433,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9785375464003769,"{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.12396226842329035,0.09643328277496034]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.5624535874219327,0.43754641257806726,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10786,0,Cheap,Expensive,0.041967800076568904,sqft_living | grade,sqft_living: +0.076641 | grade: -0.175652,sqft_living: 2400.0 -> 2401.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7752595892206068,"{""sqft_living"":2400.0,""bedrooms"":5.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2401.0,""bedrooms"":5.0,""bathrooms"":2.75,""floors"":1.0,""grade"":8.0}","[0.07664094849379116,0.0,0.0,0.0,-0.175652176807843]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.3037773954488911,0.0,0.0,0.0,0.6962226045511088,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10790,0,Cheap,Expensive,0.011446260153131702,bathrooms | grade,bathrooms: -0.127517 | grade: +0.126538,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9030335978619285,"{""sqft_living"":2350.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2350.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.12751666086481947,0.0,0.12653792492677676]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5019262315911227,0.0,0.49807376840887735,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10792,1,Expensive,Cheap,0.03649103826993017,bathrooms | grade,bathrooms: -0.089613 | grade: +0.180332,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8035863397469454,"{""sqft_living"":1870.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1870.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08961290135335917,0.0,0.18033161264802608]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.3319678552641352,0.0,0.6680321447358648,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10795,0,Cheap,Expensive,0.016563854840307216,bathrooms | grade,bathrooms: -0.160037 | grade: +0.116982,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9488248889529467,"{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16003690463239845,0.0,0.1169815801905264]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5777120062392114,0.0,0.4222879937607886,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10808,1,Expensive,Cheap,0.02786213107737499,bedrooms | grade,bedrooms: +0.159286 | grade: -0.082930,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8358491709473757,"{""sqft_living"":1600.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1600.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":6.0}","[0.0,0.15928625454616033,0.0,0.0,-0.08292991179537448]","[0.0,0.3333333333333333,0.0,0.0,-0.2]","[0.0,0.657620244561051,0.0,0.0,0.342379755438949,0.0,0.3333333333333333,0.0,0.0,0.2]",3
housing,train,10821,0,Cheap,Expensive,0.00022159990320489545,sqft_living | grade,sqft_living: +0.136406 | grade: -0.115236,sqft_living: 2440.0 -> 2441.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7569470553865769,"{""sqft_living"":2440.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2441.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.13640591802301794,0.0,0.0,0.0,-0.11523571560917817]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5420641888789804,0.0,0.0,0.0,0.4579358111210196,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10833,1,Expensive,Cheap,0.014145420351252488,floors | grade,floors: +0.155175 | grade: -0.090751,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8566756070457446,"{""sqft_living"":2060.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.5,""grade"":7.0}","{""sqft_living"":2060.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.15517461597653506,-0.09075071317735509]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.630982650345191,0.36901734965480903,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10834,0,Cheap,Expensive,0.048695409672490225,bathrooms | floors,bathrooms: -0.083007 | floors: -0.017369,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8332763464866721,"{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.08300731757765566,-0.017369437009502345,0.0]","[0.0,0.0,-0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.826957575178222,0.17304242482177795,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,train,10837,1,Expensive,Cheap,0.0007845731981212495,bathrooms | grade,bathrooms: -0.114714 | grade: +0.137874,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7506491598439913,"{""sqft_living"":2400.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2400.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.11471415506622867,0.0,0.1378735400073619]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.454155753837522,0.0,0.545844246162478,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10843,0,Cheap,Expensive,0.040281990183386504,sqft_living | grade,sqft_living: -0.148333 | grade: +0.076804,sqft_living: 1280.0 -> 1281.0 (+0.0003 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2002840909090909,0.8052961225713362,"{""sqft_living"":1280.0,""bedrooms"":3.0,""bathrooms"":3.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1281.0,""bedrooms"":3.0,""bathrooms"":3.5,""floors"":2.0,""grade"":9.0}","[-0.1483325051052577,0.0,0.0,0.0,0.0768043534677521]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.658854822997163,0.0,0.0,0.0,0.341145177002837,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10845,1,Expensive,Cheap,0.03665099092165293,bathrooms | grade,bathrooms: -0.083947 | grade: +0.179445,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7737165553933234,"{""sqft_living"":2040.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2040.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08394652878523301,0.0,0.17944518071808258]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.3187136335594355,0.0,0.6812863664405645,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10850,1,Expensive,Cheap,0.0168874390261733,floors | grade,floors: +0.172922 | grade: -0.100277,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8477670206717856,"{""sqft_living"":1840.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1840.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.17292249101486099,-0.10027697825034507]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6329532465050214,0.3670467534949786,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10861,0,Cheap,Expensive,0.007381385951353751,bathrooms | grade,bathrooms: -0.142880 | grade: +0.133461,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9416252132465301,"{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.14288018080214304,0.0,0.13346141185838417]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5170418952374813,0.0,0.4829581047625187,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10862,0,Cheap,Expensive,0.005208014092154612,sqft_living | grade,sqft_living: +0.112094 | grade: -0.105675,sqft_living: 2250.0 -> 2251.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6917491232107325,"{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2251.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":1.0,""grade"":8.0}","[0.1120941093102039,0.0,0.0,0.0,-0.10567498204975527]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5147383800436541,0.0,0.0,0.0,0.48526161995634587,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10863,0,Cheap,Expensive,0.04739689560679197,bathrooms | grade,bathrooms: +0.041032 | grade: -0.134428,bathrooms: 1.5 -> 1.25 (-0.0909 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2909090909090909,0.9153070953747159,"{""sqft_living"":1550.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1550.0,""bedrooms"":3.0,""bathrooms"":1.25,""floors"":2.0,""grade"":8.0}","[0.0,0.0,0.04103210062787979,0.0,-0.13442805778350095]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.23385423220510645,0.0,0.7661457677948935,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10868,1,Expensive,Cheap,0.008004562703357513,sqft_living | grade,sqft_living: +0.022321 | grade: +0.012185,sqft_living: 2440.0 -> 2439.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5144712387216142,"{""sqft_living"":2440.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2439.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.022321444837864576,0.0,0.0,0.0,0.012185061539659151]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6468764062537478,0.0,0.0,0.0,0.35312359374625224,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
