participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,11,130300,,,0.416666666667,8.221,2.10669185617,42.0105,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091) -> 366(0.680524622618)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.373257444527,Diabetes,1,0.473339630534,0.47914363584,0.509863405965,0.0307197701251,1,,,,,,Insulin,0.373257444527,0.0823018283374,0.009863405965,0,far from boundary,0,1,1,8,7,8,1,0.895264604878,0.0510070332363,0.0500418583096,0.0500418583096,-0.000965174926707,0.895264604878,0.55,0,,,,,,,,0.357994789063,0.435014247939,1,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0.373257444527,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,12,130301,,,0.416666666667,3.933,1.36940249345,42.0105,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077) -> 44.03176(0.83)
""Age"" - 31(0.27027027027)",,0.8,0.49633885923,Diabetes,1,0.395,0.471507571159,0.613785802252,0.142278231093,1,,,,,,BMI,0.49633885923,0.286655433979,0.113785802252,0,far from boundary,0,1,1,8,7,8,1,0.914766381934,0.0681400565705,0.311459542585,0.311459542585,0.243319486015,0.884243420623,0.55,0,,,,,,,,0.357994789063,0.580877554775,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0,0.49633885923,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,13,130302,,,0.416666666667,3.836,1.34443015702,42.0105,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916) -> 317(0.579477027138)
""BMI"" - 29.5(0.319612250632)
""Age"" - 37(0.432432432432)",,0.8,0.365008661222,No Diabetes,0,0.48039641059,0.457524313708,0.448473815735,-0.00905049797299,0,,,,,,Insulin,0.365008661222,-0.0247952964806,0.051526184265,0,far from boundary,0,0,1,8,7,8,1,0.931012877961,0.0899558203792,0.123530605059,-0.123530605059,0.0335747846799,0.830706642202,0.55,0,,,,,,,,0.357994789063,0.425238646861,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0.365008661222,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,14,130303,,,0.416666666667,10.094,2.31194118792,42.0105,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785) -> 317(0.579477027138)
""BMI"" - 26(0.196684461928)
""Age"" - 51(0.810810810811)",,0.8,0.375319640353,Diabetes,1,0.476135178426,0.461206551844,0.568157297462,0.106950745618,1,,,,,,Insulin,0.375319640353,0.284959096511,0.068157297462,0,far from boundary,0,1,1,8,7,8,1,0.924936071929,0.0439971594513,0.143858310661,0.143858310661,0.0998611512102,0.776019204944,0.55,0,,,,,,,,0.357994789063,0.437458148208,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0.375319640353,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,15,130304,,,0.416666666667,65.948,4.1888665527,42.0105,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312) -> 468(0.890868596882)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243)",,0.8,0.36088426957,No Diabetes,0,0.494112002079,0.456284584367,0.489538342849,0.0332537584817,1,,,,,,Insulin,0.36088426957,0.0921452146455,0.010461657151,0,far from boundary,0,0,1,8,7,8,1,0.927823146086,0.104700083858,0.0530779308484,-0.0530779308484,-0.0516221530098,0.870126404226,0.55,0,,,,,,,,0.357994789063,0.420350846322,1,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0.36088426957,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,16,130305,,,0.416666666667,34.778,3.54898500296,42.0105,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1) -> 42.03872(0.76)
""Age"" - 22(0.027027027027)",,0.8,0.24,Diabetes,1,0.366812051472,0.498825750363,0.501450113723,0.00262436336012,1,,,,,,BMI,-0.24,0.0109348473338,0.001450113723,1,near boundary,0,1,1,8,7,8,1,0.920484659156,0.0975567477394,0.136698942371,0.136698942371,0.039142194632,0.840502914851,0.55,0,,,,,,,,0.357994789063,0.277091367655,0,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0,-0.24,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,17,130306,,,0.416666666667,10.462,2.34774964495,42.0105,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002) -> 346(0.639280706096)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568)",,0.8,0.496989194094,Diabetes,1,0.597703580157,0.47579270031,0.541036080251,0.065243379941,1,,,,,,Insulin,0.496989194094,0.131277260585,0.041036080251,0,far from boundary,0,1,1,8,7,8,1,0.865280817489,0.0253928635876,0.0895629049509,0.0895629049509,0.0641700413633,0.901785457667,0.55,0,,,,,,,,0.357994789063,0.581648264098,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0.496989194094,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,18,130307,,,0.416666666667,12.462,2.52268401412,42.0105,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265) -> 361(0.670213643488)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.365008661222,No Diabetes,0,0.493528610646,0.410097907251,0.497210647835,0.0871127405837,1,,,,,,Insulin,0.365008661222,0.238659379457,0.002789352165,0,far from boundary,0,0,1,8,7,8,1,0.926998267755,0.0898788564425,0.00607429406528,-0.00607429406528,-0.0838045623772,0.847710569741,0.55,0,,,,,,,,0.357994789063,0.425238646861,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0.365008661222,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,19,130308,,,0.416666666667,3.205,1.16471209037,42.0105,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916) -> 346(0.639280706096)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.42481234018,Diabetes,1,0.526796745912,0.466495820489,0.562210506082,0.0957146855925,1,,,,,,Insulin,0.42481234018,0.225310511347,0.062210506082,0,far from boundary,0,1,1,8,7,8,1,0.915037531964,0.0133659365246,0.220702347005,0.220702347005,0.20733641048,0.792338495949,0.55,0,,,,,,,,0.357994789063,0.496111754672,1,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0.42481234018,0,0
R_1LAMsFgZY1QImRg,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,20,130309,,,0.416666666667,10.263,2.32854519466,42.0105,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572) -> 46.59424(0.92)
""Age"" - 22(0.027027027027)",,0.8,0.147311042428,Diabetes,1,0.0025,0.481679327756,0.50132361383,0.0196442860733,1,,,,,,BMI,0.147311042428,0.133352434071,0.00132361383,1,near boundary,0,1,1,8,7,8,1,0.970537791514,0.102945766638,0.00288786261473,0.00288786261473,-0.100057904023,0.854611967998,0.55,0,,,,,,,,0.357994789063,0.1672460438,1,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0.147311042428,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,1,130100,No Diabetes,0,0.333333333333,13.037,2.56779146868,19.485,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)","""Glucose"" - -56% toward Diabetes
""BMI"" - -44% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,2,130101,No Diabetes,0,0.333333333333,20.983,3.04371258607,19.485,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)","""Age"" - -50% toward Diabetes
""BMI"" - -50% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,3,130102,No Diabetes,0,0.333333333333,15.807,2.7604528799,19.485,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)","""BMI"" - -52% toward Diabetes
""Age"" - -48% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,4,130103,Diabetes,0,0.333333333333,22.426,3.11022100004,19.485,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)","""Glucose"" - -53% toward Diabetes
""Age"" - -47% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,5,130104,Diabetes,0,0.333333333333,12.781,2.54795969315,19.485,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)","""Glucose"" - -70% toward Diabetes
""Insulin"" - -30% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,6,130105,Diabetes,0,0.333333333333,13.996,2.63877157451,19.485,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)","""Age"" - -90% toward Diabetes
""Insulin"" - +10% toward No Diabetes",,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,7,130106,Diabetes,1,0.333333333333,56.793,4.0394130787,19.485,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Age"" - -52% toward Diabetes
""BMI"" - -48% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,8,130107,Diabetes,1,0.333333333333,17.995,2.89009394153,19.485,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)","""Glucose"" - -55% toward Diabetes
""BMI"" - -45% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,Diabetes,,9,130108,Diabetes,1,0.333333333333,23.389,3.15226582637,19.485,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)","""Glucose"" - -67% toward Diabetes
""Insulin"" - -33% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,10,130109,No Diabetes,1,0.333333333333,12.027,2.48715412233,19.485,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)","""Age"" - -92% toward Diabetes
""BMI"" - +8% toward No Diabetes",,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,11,130110,Diabetes,0,0.333333333333,20.975,3.04333125235,19.485,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)","""BMI"" - -86% toward Diabetes
""Glucose"" - -14% toward Diabetes",,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,training,No Diabetes,,12,130111,Diabetes,0,0.333333333333,28.997,3.36719237636,19.485,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)","""Glucose"" - -93% toward Diabetes
""Age"" - +7% toward No Diabetes",,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,9,7,9,8,,,,,,,0.65,0,,,,,,,,0.20251322148,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.333333333333,2.971,1.08889859648,19.485,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871) -> 143(0.220654953394)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.088674420523,Diabetes,0,0.239957786637,0.411767516955,0.404764734495,-0.00700278246046,0,,,,,,Insulin,0.088674420523,-0.0789718435052,0.095235265505,0,far from boundary,0,0,1,9,7,9,8,0.937425781982,0.118676458828,0.164081281126,-0.164081281126,0.0454048222981,0.920848556399,0.65,0,,,,,,,,0.20251322148,0.0848766199263,0,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0.088674420523,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.333333333333,3.151,1.14771986278,19.485,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 34.92072(0.51)
""Age"" - 42(0.567567567568)",,0.8,0.197412194437,Diabetes,0,0.2975,0.483539690781,0.426946019164,-0.0565936716166,0,,,,,,BMI,0.197412194437,-0.286677688671,0.073053980836,1,near boundary,0,0,1,9,7,9,8,0.941474159793,0.0323992776757,0.187335560416,-0.187335560416,0.154936282741,0.941474159793,0.65,0,,,,,,,,0.20251322148,0.194067540764,0,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,0.197412194437,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.333333333333,4.203,1.43579855602,19.485,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435) -> 69(0.45652173913)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.0652173913043,Diabetes,0,0.176867433451,0.4679117222,0.469802889925,0.00189116772541,1,,,,,,Blood Pressure,-0.0652173913043,0.028997905123,0.030197110075,0,far from boundary,0,0,1,9,7,9,8,0.986956521739,0.0764467974998,0.0722264858217,-0.0722264858217,-0.00422031167815,0.899057556829,0.65,0,,,,,,,,0.20251322148,0.0613218373672,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,-0.0652173913043,0,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,4,130203,,,0.333333333333,2.952,1.08248290674,19.485,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154)
""Age"" - 29(0.216216216216) -> 33(0.324324324324)",,0.8,0.108108108108,Diabetes,0,0.217930389648,0.463741061238,0.430216696554,-0.0335243646845,0,,,,,,Age,0.108108108108,-0.310100373332,0.069783303446,0,far from boundary,0,0,0,9,7,9,8,0.978378378378,0.0867721396761,0.187236529726,-0.187236529726,0.10046439005,0.911098455137,0.65,0,,,,,,,,0.20251322148,0.104391294232,,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0.108108108108
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,5,130204,,,0.333333333333,6.648,1.89431605755,19.485,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 41.18456(0.73)
""Age"" - 39(0.486486486486)",,0.8,0.417412194437,Diabetes,0,0.5175,0.492607340351,0.387134744533,-0.105472595819,0,,,,,,BMI,0.417412194437,-0.252682114286,0.112865255467,1,near boundary,0,0,1,9,7,9,8,0.942229826308,0.0165789274235,0.322929600581,-0.322929600581,0.306350673158,0.904148239559,0.65,0,,,,,,,,0.20251322148,0.414984354853,0,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,0,0,0.417412194437,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,6,130205,,,0.333333333333,3.13,1.14103300455,19.485,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746)
""Age"" - 22(0.027027027027) -> 27(0.162162162162)",,0.8,0.135135135135,Diabetes,0,0.301030751881,0.44484721091,0.398833694721,-0.0460135161894,0,,,,,,Age,0.135135135135,-0.340500019802,0.101166305279,0,far from boundary,0,0,0,9,7,9,8,0.945604843258,0.132294051113,0.257874538677,-0.257874538677,0.125580487563,0.867987528843,0.65,0,,,,,,,,0.20251322148,0.131530951983,,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0.135135135135
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,7,130206,,,0.333333333333,3.373,1.21580255608,19.485,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963) -> 249(0.439247710963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,0.8,0.0474305040007,Diabetes,0,0.148509458763,0.477129570752,0.479141716366,0.00201214561418,1,,,,,,Insulin,-0.0474305040007,0.0424230283142,0.020858283634,0,far from boundary,0,0,1,9,7,9,8,0.939454728387,0.054673871648,0.049857797839,-0.049857797839,-0.00481607380902,0.887113528691,0.65,0,,,,,,,,0.20251322148,0.0434608261141,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,-0.0474305040007,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,8,130207,,,0.333333333333,3.252,1.17927019169,19.485,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751)
""BMI"" - 39.4(0.66732228154) -> 34.06656(0.48)
""Age"" - 30(0.243243243243)",,0.8,0.18732228154,No Diabetes,1,0.015,0.4427041147,0.505151071295,0.0624469565947,1,,,,,,BMI,-0.18732228154,0.333366410452,0.005151071295,0,far from boundary,0,1,1,9,7,9,8,0.916513078314,0.137479314236,0.0123060001703,0.0123060001703,-0.125173314066,0.881041293478,0.65,0,,,,,,,,0.20251322148,0.183935579802,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,0,-0.18732228154,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,9,130208,,,0.333333333333,4.878,1.58473529979,19.485,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 390(0.730017322445)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.8,0.377381836179,Diabetes,0,0.631422999427,0.378484007523,0.355986312499,-0.0224976950239,0,,,,,,Insulin,0.377381836179,-0.0596152036666,0.144013687501,0,far from boundary,0,0,1,9,7,9,8,0.924523632764,0.187566199816,0.357524166709,-0.357524166709,0.169957966893,0.777825347897,0.65,0,,,,,,,,0.20251322148,0.374787176611,0,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0.377381836179,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,10,130209,,,0.333333333333,3.405,1.2252449396,19.485,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1)
""Age"" - 31(0.27027027027) -> 40(0.513513513514)",,0.8,0.243243243243,Diabetes,0,0.343243243243,0.475402330642,0.413526964108,-0.0618753665341,0,,,,,,Age,0.243243243243,-0.254376506863,0.086473035892,0,far from boundary,0,0,0,9,7,9,8,0.951351351351,0.0585422796506,0.251209254299,-0.251209254299,0.192666974649,0.869419002014,0.65,0,,,,,,,,0.20251322148,0.240089582985,,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0.243243243243
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,11,130300,,,0.333333333333,3.113,1.13558689146,19.485,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091) -> 269(0.480491627485)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.173224449394,No Diabetes,0,0.273306635401,0.47914363584,0.486497605396,0.00735396955643,1,,,,,,Insulin,0.173224449394,0.0424534156821,0.013502394604,0,far from boundary,0,0,1,9,7,9,8,0.889278823879,0.0510070332363,0.0322640652437,-0.0322640652437,-0.0187429679926,0.877760560354,0.65,0,,,,,,,,0.20251322148,0.169778997242,1,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0.173224449394,0,0
R_3NUkdGnuz9p3nf5,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,12,130301,,,0.333333333333,3.392,1.22141971793,19.485,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077) -> 30.64992(0.36)
""Age"" - 31(0.27027027027)",,0.8,0.0263388592301,No Diabetes,0,0.075,0.471507571159,0.480302928629,0.00879535746953,1,,,,,,BMI,0.0263388592301,0.33393084312,0.019697071371,0,far from boundary,0,0,1,9,7,9,8,0.940588775517,0.0681400565705,0.0470791815245,-0.0470791815245,-0.021060875046,0.928387158629,0.65,0,,,,,,,,0.20251322148,0.0222812853567,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0,0.0263388592301,0
